,Unnamed: 0.1,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium_x,stadium_neutral,weather_temperature,weather_wind_mph,game_id,season,game_type,week,weekday,gametime,away_score,home_score,home_result,location,roof,surface,old_game_id,total_score,home_win,away_win,upset_win,favorite_win,score_total,wind_speed_category,temperature_category,Temp_Cat,Wind_Cat
537,537,2001-09-23,2001,2,False,IND,42,26,BUF,IND,-10.0,44.5,RCA Dome,False,72.0,0.0,2001_02_BUF_IND,2001,REG,2,Sunday,13:00,26,42,16,Home,dome,astroturf,2001092301,68,True,False,False,True,68,1,4,60-80,0
538,538,2001-09-23,2001,2,False,JAX,13,6,TEN,JAX,-2.0,36.0,EverBank Field,False,78.0,8.0,2001_02_TEN_JAX,2001,REG,2,Sunday,13:00,6,13,7,Home,outdoors,grass,2001092311,19,True,False,False,True,19,2,4,60-80,5-10
539,539,2001-09-23,2001,2,False,KC,3,13,NYG,KC,-1.5,39.0,Arrowhead Stadium,False,64.0,14.0,2001_02_NYG_KC,2001,REG,2,Sunday,13:00,13,3,-10,Home,outdoors,grass,2001092305,16,False,True,True,False,16,3,3,60-80,10-15
540,540,2001-09-23,2001,2,False,MIA,18,15,OAK,MIA,-1.5,40.0,Sun Life Stadium,False,83.0,9.0,2001_02_OAK_MIA,2001,REG,2,Sunday,13:00,15,18,3,Home,outdoors,grass,2001092307,33,True,False,False,True,33,2,4,80-100,5-10
541,541,2001-09-23,2001,2,False,NE,3,10,NYJ,NYJ,-1.5,38.5,Foxboro Stadium,False,68.0,7.0,2001_02_NYJ_NE,2001,REG,2,Sunday,16:05,10,3,-7,Home,outdoors,grass,2001092306,13,False,True,False,True,13,2,3,60-80,5-10
542,542,2001-09-23,2001,2,False,SF,26,30,STL,LAR,-6.0,50.0,Candlestick Park,False,58.0,13.0,2001_02_STL_SF,2001,REG,2,Sunday,16:15,30,26,-4,Home,outdoors,grass,2001092309,56,False,True,False,False,56,3,3,40-60,10-15
543,543,2001-09-23,2001,2,False,SEA,3,27,PHI,PHI,-2.5,37.0,Husky Stadium,False,63.0,3.0,2001_02_PHI_SEA,2001,REG,2,Sunday,16:15,27,3,-24,Home,outdoors,fieldturf,2001092308,30,False,True,False,True,30,1,3,60-80,0-5
544,544,2001-09-24,2001,2,False,GB,37,0,WAS,GB,-8.5,41.0,Lambeau Field,False,46.0,18.0,2001_02_WAS_GB,2001,REG,2,Monday,09:00,0,37,37,Home,outdoors,grass,2001092400,37,True,False,False,True,37,4,2,40-60,15-20
545,545,2001-09-30,2001,3,False,ARI,14,34,ATL,ATL,-3.0,42.0,University of Phoenix Stadium,False,92.0,15.0,2001_03_ATL_ARI,2001,REG,3,Sunday,16:05,34,14,-20,Home,outdoors,grass,2001093000,48,False,True,False,True,48,3,5,80-100,10-15
546,546,2001-09-30,2001,3,False,BUF,3,20,PIT,PIT,-3.0,36.0,Ralph Wilson Stadium,False,53.0,6.0,2001_03_PIT_BUF,2001,REG,3,Sunday,13:00,20,3,-17,Home,outdoors,astroturf,2001093009,23,False,True,False,True,23,2,3,40-60,5-10
547,547,2001-09-30,2001,3,False,CAR,7,28,GB,GB,-3.5,41.0,Bank of America Stadium,False,57.0,11.0,2001_03_GB_CAR,2001,REG,3,Sunday,13:00,28,7,-21,Home,outdoors,grass,2001093004,35,False,True,False,True,35,3,3,40-60,10-15
548,548,2001-09-30,2001,3,False,DEN,13,20,BAL,DEN,-4.5,41.0,Sports Authority Field at Mile High,False,62.0,11.0,2001_03_BAL_DEN,2001,REG,3,Sunday,16:15,20,13,-7,Home,outdoors,grass,2001093001,33,False,True,True,False,33,3,3,60-80,10-15
549,549,2001-09-30,2001,3,False,JAX,14,23,CLE,JAX,-8.5,35.5,EverBank Field,False,67.0,19.0,2001_03_CLE_JAX,2001,REG,3,Sunday,16:15,23,14,-9,Home,outdoors,grass,2001093003,37,False,True,True,False,37,4,3,60-80,15-20
550,550,2001-09-30,2001,3,False,MIN,20,16,TB,TB,-2.5,39.0,Hubert H. Humphrey Metrodome,False,72.0,0.0,2001_03_TB_MIN,2001,REG,3,Sunday,13:00,16,20,4,Home,dome,astroturf,2001093011,36,True,False,True,False,36,1,4,60-80,0
551,551,2001-09-30,2001,3,False,NE,44,13,IND,IND,-11.5,45.0,Foxboro Stadium,False,55.0,22.0,2001_03_IND_NE,2001,REG,3,Sunday,13:00,13,44,31,Home,outdoors,grass,2001093005,57,True,False,True,False,57,5,3,40-60,20-25
552,552,2001-09-30,2001,3,False,NYG,21,13,NO,NYG,-3.0,37.0,Giants Stadium,False,54.0,20.0,2001_03_NO_NYG,2001,REG,3,Sunday,13:00,13,21,8,Home,outdoors,grass,2001093008,34,True,False,False,True,34,4,3,40-60,15-20
553,553,2001-09-30,2001,3,False,OAK,38,14,SEA,LVR,-10.5,39.0,Oakland Coliseum,False,66.0,8.0,2001_03_SEA_OAK,2001,REG,3,Sunday,16:15,14,38,24,Home,outdoors,grass,2001093010,52,True,False,False,False,52,2,3,60-80,5-10
554,554,2001-09-30,2001,3,False,PHI,40,18,DAL,PHI,-13.5,34.5,Veterans Stadium,False,55.0,19.0,2001_03_DAL_PHI,2001,REG,3,Sunday,20:30,18,40,22,Home,outdoors,fieldturf,2001093012,58,True,False,False,True,58,4,3,40-60,15-20
555,555,2001-09-30,2001,3,False,SD,28,14,CIN,LAC,-6.5,39.0,Qualcomm Stadium,False,66.0,6.0,2001_03_CIN_SD,2001,REG,3,Sunday,16:15,14,28,14,Home,outdoors,grass,2001093002,42,True,False,False,False,42,2,3,60-80,5-10
556,556,2001-09-30,2001,3,False,STL,42,10,MIA,LAR,-6.0,44.0,Edward Jones Dome,False,72.0,0.0,2001_03_MIA_STL,2001,REG,3,Sunday,13:00,10,42,32,Home,dome,astroturf,2001093007,52,True,False,False,False,52,1,4,60-80,0
557,557,2001-09-30,2001,3,False,WAS,13,45,KC,KC,-3.0,35.5,FedEx Field,False,57.0,17.0,2001_03_KC_WAS,2001,REG,3,Sunday,13:00,45,13,-32,Home,outdoors,grass,2001093006,58,False,True,False,True,58,4,3,40-60,15-20
558,558,2001-10-01,2001,3,False,NYJ,17,19,SF,NYJ,-3.0,44.5,Giants Stadium,False,54.0,17.0,2001_03_SF_NYJ,2001,REG,3,Monday,09:00,19,17,-2,Home,outdoors,grass,2001100100,36,False,True,True,False,36,4,3,40-60,15-20
559,559,2001-10-07,2001,4,False,ATL,3,31,CHI,ATL,-3.5,39.5,Georgia Dome,False,72.0,0.0,2001_04_CHI_ATL,2001,REG,4,Sunday,13:00,31,3,-28,Home,dome,astroturf,2001100701,34,False,True,True,False,34,1,4,60-80,0
560,560,2001-10-07,2001,4,False,BAL,26,7,TEN,BAL,-3.5,33.5,M&T Bank Stadium,False,48.0,14.0,2001_04_TEN_BAL,2001,REG,4,Sunday,13:00,7,26,19,Home,outdoors,grass,2001100710,33,True,False,False,True,33,3,2,40-60,10-15
561,561,2001-10-07,2001,4,False,BUF,36,42,NYJ,NYJ,-4.5,36.0,Ralph Wilson Stadium,False,42.0,16.0,2001_04_NYJ_BUF,2001,REG,4,Sunday,16:05,42,36,-6,Home,outdoors,astroturf,2001100708,78,False,True,False,True,78,4,2,40-60,15-20
562,562,2001-10-07,2001,4,False,CLE,20,16,SD,LAC,-3.0,35.0,FirstEnergy Stadium,False,44.0,14.0,2001_04_SD_CLE,2001,REG,4,Sunday,13:00,16,20,4,Home,outdoors,grass,2001100709,36,True,False,False,False,36,3,2,40-60,10-15
563,563,2001-10-07,2001,4,False,DEN,20,6,KC,DEN,-10.0,48.0,Sports Authority Field at Mile High,False,61.0,13.0,2001_04_KC_DEN,2001,REG,4,Sunday,16:05,6,20,14,Home,outdoors,grass,2001100705,26,True,False,False,True,26,3,3,60-80,10-15
564,564,2001-10-07,2001,4,False,MIA,30,10,NE,MIA,-9.5,35.0,Sun Life Stadium,False,82.0,7.0,2001_04_NE_MIA,2001,REG,4,Sunday,13:00,10,30,20,Home,outdoors,grass,2001100707,40,True,False,False,True,40,2,4,80-100,5-10
565,565,2001-10-07,2001,4,False,NO,28,15,MIN,NO,-3.5,44.0,Louisiana Superdome,False,72.0,0.0,2001_04_MIN_NO,2001,REG,4,Sunday,13:00,15,28,13,Home,dome,astroturf,2001100706,43,True,False,False,True,43,1,4,60-80,0
566,566,2001-10-07,2001,4,False,NYG,23,9,WAS,NYG,-14.0,36.0,Giants Stadium,False,54.0,17.0,2001_04_WAS_NYG,2001,REG,4,Sunday,13:00,9,23,14,Home,outdoors,grass,2001100711,32,True,False,False,True,32,4,3,40-60,15-20
567,567,2001-10-07,2001,4,False,OAK,28,21,DAL,LVR,-18.0,41.5,Oakland Coliseum,False,58.0,8.0,2001_04_DAL_OAK,2001,REG,4,Sunday,16:15,21,28,7,Home,outdoors,grass,2001100713,49,True,False,False,False,49,2,3,40-60,5-10
568,568,2001-10-07,2001,4,False,PHI,20,21,ARI,PHI,-14.5,41.0,Veterans Stadium,False,52.0,16.0,2001_04_ARI_PHI,2001,REG,4,Sunday,13:00,21,20,-1,Home,outdoors,fieldturf,2001100700,41,False,True,True,False,41,4,3,40-60,15-20
569,569,2001-10-07,2001,4,False,PIT,16,7,CIN,PIT,-5.0,35.5,Heinz Field,False,42.0,13.0,2001_04_CIN_PIT,2001,REG,4,Sunday,13:00,7,16,9,Home,outdoors,grass,2001100702,23,True,False,False,True,23,3,2,40-60,10-15
570,570,2001-10-07,2001,4,False,SF,24,14,CAR,SF,-6.5,45.0,Candlestick Park,False,59.0,9.0,2001_04_CAR_SF,2001,REG,4,Sunday,20:30,14,24,10,Home,outdoors,grass,2001100712,38,True,False,False,True,38,2,3,40-60,5-10
571,571,2001-10-07,2001,4,False,SEA,24,15,JAX,JAX,-3.5,35.0,Husky Stadium,False,52.0,8.0,2001_04_JAX_SEA,2001,REG,4,Sunday,16:05,15,24,9,Home,outdoors,fieldturf,2001100704,39,True,False,True,False,39,2,3,40-60,5-10
572,572,2001-10-07,2001,4,False,TB,14,10,GB,TB,-3.0,36.5,Raymond James Stadium,False,81.0,8.0,2001_04_GB_TB,2001,REG,4,Sunday,16:15,10,14,4,Home,outdoors,grass,2001100703,24,True,False,False,True,24,2,4,80-100,5-10
573,573,2001-10-08,2001,4,False,DET,0,35,STL,LAR,-12.5,48.5,Pontiac Silverdome,False,72.0,0.0,2001_04_STL_DET,2001,REG,4,Monday,09:00,35,0,-35,Home,dome,astroturf,2001100800,35,False,True,False,False,35,1,4,60-80,0
574,574,2001-10-14,2001,5,False,ATL,31,37,SF,SF,-3.0,43.5,Georgia Dome,False,72.0,0.0,2001_05_SF_ATL,2001,REG,5,Sunday,13:00,37,31,-6,Home,dome,astroturf,2001101410,68,False,True,False,True,68,1,4,60-80,0
575,575,2001-10-14,2001,5,False,CAR,25,27,NO,NO,-5.0,39.5,Bank of America Stadium,False,70.0,15.0,2001_05_NO_CAR,2001,REG,5,Sunday,13:00,27,25,-2,Home,outdoors,grass,2001101406,52,False,True,False,True,52,3,4,60-80,10-15
576,576,2001-10-14,2001,5,False,CHI,20,13,ARI,CHI,-7.0,39.5,Soldier Field,False,54.0,11.0,2001_05_ARI_CHI,2001,REG,5,Sunday,13:00,13,20,7,Home,outdoors,grass,2001101400,33,True,False,False,True,33,3,3,40-60,10-15
577,577,2001-10-14,2001,5,False,CIN,24,14,CLE,CIN,-1.5,35.0,Paul Brown Stadium,False,62.0,19.0,2001_05_CLE_CIN,2001,REG,5,Sunday,13:00,14,24,10,Home,outdoors,grass,2001101402,38,True,False,False,True,38,4,3,60-80,15-20
578,578,2001-10-14,2001,5,False,GB,31,23,BAL,PICK,0.0,34.0,Lambeau Field,False,53.0,12.0,2001_05_BAL_GB,2001,REG,5,Sunday,13:00,23,31,8,Home,outdoors,grass,2001101401,54,True,False,False,False,54,3,3,40-60,10-15
579,579,2001-10-14,2001,5,False,IND,18,23,OAK,IND,-3.5,52.0,RCA Dome,False,72.0,0.0,2001_05_OAK_IND,2001,REG,5,Sunday,20:30,23,18,-5,Home,dome,astroturf,2001101412,41,False,True,True,False,41,1,4,60-80,0
580,580,2001-10-14,2001,5,False,KC,17,20,PIT,KC,-2.5,36.0,Arrowhead Stadium,False,53.0,14.0,2001_05_PIT_KC,2001,REG,5,Sunday,13:00,20,17,-3,Home,outdoors,grass,2001101408,37,False,True,True,False,37,3,3,40-60,10-15
581,581,2001-10-14,2001,5,False,MIN,31,26,DET,MIN,-10.0,44.0,Hubert H. Humphrey Metrodome,False,72.0,0.0,2001_05_DET_MIN,2001,REG,5,Sunday,13:00,26,31,5,Home,dome,astroturf,2001101404,57,True,False,False,True,57,1,4,60-80,0
582,582,2001-10-14,2001,5,False,NE,29,26,SD,LAC,-3.0,36.0,Foxboro Stadium,False,54.0,10.0,2001_05_SD_NE,2001,REG,5,Sunday,13:00,26,29,3,Home,outdoors,grass,2001101409,55,True,False,False,False,55,2,3,40-60,5-10
583,583,2001-10-14,2001,5,False,NYJ,21,17,MIA,MIA,-3.0,38.0,Giants Stadium,False,62.0,11.0,2001_05_MIA_NYJ,2001,REG,5,Sunday,16:15,17,21,4,Home,outdoors,grass,2001101405,38,True,False,True,False,38,3,3,60-80,10-15
584,584,2001-10-14,2001,5,False,SEA,34,21,DEN,DEN,-6.0,44.0,Husky Stadium,False,53.0,12.0,2001_05_DEN_SEA,2001,REG,5,Sunday,16:15,21,34,13,Home,outdoors,fieldturf,2001101403,55,True,False,True,False,55,3,3,40-60,10-15
585,585,2001-10-14,2001,5,False,STL,15,14,NYG,LAR,-10.5,45.0,Edward Jones Dome,False,72.0,0.0,2001_05_NYG_STL,2001,REG,5,Sunday,13:00,14,15,1,Home,dome,astroturf,2001101407,29,True,False,False,False,29,1,4,60-80,0
586,586,2001-10-14,2001,5,False,TEN,31,28,TB,TEN,-3.0,33.0,Nissan Stadium,False,66.0,12.0,2001_05_TB_TEN,2001,REG,5,Sunday,13:00,28,31,3,Home,outdoors,grass,2001101411,59,True,False,False,True,59,3,3,60-80,10-15
587,587,2001-10-15,2001,5,False,DAL,9,7,WAS,DAL,-3.0,37.0,Texas Stadium,False,65.0,16.0,2001_05_WAS_DAL,2001,REG,5,Monday,09:00,7,9,2,Home,outdoors,astroturf,2001101500,16,True,False,False,True,16,4,3,60-80,15-20
588,588,2001-10-18,2001,6,False,JAX,10,13,BUF,JAX,-9.0,38.5,EverBank Field,False,62.0,15.0,2001_06_BUF_JAX,2001,REG,6,Thursday,20:30,13,10,-3,Home,outdoors,grass,2001101800,23,False,True,True,False,23,3,3,60-80,10-15
589,589,2001-10-21,2001,6,False,ARI,24,16,KC,KC,-2.0,41.0,University of Phoenix Stadium,False,79.0,7.0,2001_06_KC_ARI,2001,REG,6,Sunday,16:00,16,24,8,Home,outdoors,grass,2001102107,40,True,False,True,False,40,2,4,60-80,5-10
590,590,2001-10-21,2001,6,False,CIN,0,24,CHI,CIN,-1.0,36.0,Paul Brown Stadium,False,60.0,8.0,2001_06_CHI_CIN,2001,REG,6,Sunday,13:00,24,0,-24,Home,outdoors,grass,2001102103,24,False,True,True,False,24,2,3,40-60,5-10
591,591,2001-10-21,2001,6,False,CLE,24,14,BAL,BAL,-7.5,33.0,FirstEnergy Stadium,False,60.0,15.0,2001_06_BAL_CLE,2001,REG,6,Sunday,13:00,14,24,10,Home,outdoors,grass,2001102101,38,True,False,True,False,38,3,3,40-60,10-15
592,592,2001-10-21,2001,6,False,DET,24,27,TEN,TEN,-5.5,38.5,Pontiac Silverdome,False,72.0,0.0,2001_06_TEN_DET,2001,REG,6,Sunday,13:00,27,24,-3,Home,dome,astroturf,2001102111,51,False,True,False,True,51,1,4,60-80,0
593,593,2001-10-21,2001,6,False,IND,17,38,NE,IND,-10.5,48.0,RCA Dome,False,72.0,0.0,2001_06_NE_IND,2001,REG,6,Sunday,13:00,38,17,-21,Home,dome,astroturf,2001102108,55,False,True,True,False,55,1,4,60-80,0
594,594,2001-10-21,2001,6,False,MIN,35,13,GB,GB,-3.0,47.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,2001_06_GB_MIN,2001,REG,6,Sunday,16:15,13,35,22,Home,dome,astroturf,2001102106,48,True,False,True,False,48,1,4,60-80,0
595,595,2001-10-21,2001,6,False,NO,13,20,ATL,NO,-8.0,42.0,Louisiana Superdome,False,72.0,0.0,2001_06_ATL_NO,2001,REG,6,Sunday,13:00,20,13,-7,Home,dome,astroturf,2001102100,33,False,True,True,False,33,1,4,60-80,0
596,596,2001-10-21,2001,6,False,NYJ,14,34,STL,LAR,-7.0,46.5,Giants Stadium,False,64.0,10.0,2001_06_STL_NYJ,2001,REG,6,Sunday,13:00,34,14,-20,Home,outdoors,grass,2001102110,48,False,True,False,False,48,2,3,60-80,5-10
597,597,2001-10-21,2001,6,False,SD,27,10,DEN,DEN,-2.5,43.5,Qualcomm Stadium,False,64.0,6.0,2001_06_DEN_SD,2001,REG,6,Sunday,16:05,10,27,17,Home,outdoors,grass,2001102105,37,True,False,True,False,37,2,3,60-80,5-10
598,598,2001-10-21,2001,6,False,TB,10,17,PIT,TB,-5.0,33.5,Raymond James Stadium,False,77.0,8.0,2001_06_PIT_TB,2001,REG,6,Sunday,13:00,17,10,-7,Home,outdoors,grass,2001102109,27,False,True,True,False,27,2,4,60-80,5-10
599,599,2001-10-21,2001,6,False,WAS,17,14,CAR,CAR,-3.5,36.0,FedEx Field,False,62.0,9.0,2001_06_CAR_WAS,2001,REG,6,Sunday,13:00,14,17,3,Home,outdoors,grass,2001102102,31,True,False,True,False,31,2,3,60-80,5-10
600,600,2001-10-22,2001,6,False,NYG,9,10,PHI,NYG,-3.0,35.5,Giants Stadium,False,65.0,11.0,2001_06_PHI_NYG,2001,REG,6,Monday,09:00,10,9,-1,Home,outdoors,grass,2001102200,19,False,True,True,False,19,3,3,60-80,10-15
601,601,2001-10-25,2001,7,False,KC,28,35,IND,IND,-3.0,47.5,Arrowhead Stadium,False,48.0,16.0,2001_07_IND_KC,2001,REG,7,Thursday,20:30,35,28,-7,Home,outdoors,grass,2001102500,63,False,True,False,True,63,4,2,40-60,15-20
602,602,2001-10-28,2001,7,False,BAL,18,17,JAX,BAL,-7.5,33.0,M&T Bank Stadium,False,44.0,10.0,2001_07_JAX_BAL,2001,REG,7,Sunday,13:00,17,18,1,Home,outdoors,grass,2001102804,35,True,False,False,True,35,2,2,40-60,5-10
603,603,2001-10-28,2001,7,False,CAR,12,13,NYJ,NYJ,-2.5,39.0,Bank of America Stadium,False,40.0,8.0,2001_07_NYJ_CAR,2001,REG,7,Sunday,13:00,13,12,-1,Home,outdoors,grass,2001102809,25,False,True,False,True,25,2,2,20-40,5-10
604,604,2001-10-28,2001,7,False,CHI,37,31,SF,CHI,-2.0,39.0,Soldier Field,False,40.0,12.0,2001_07_SF_CHI,2001,REG,7,Sunday,13:00,31,37,6,Home,outdoors,grass,2001102811,68,True,False,False,True,68,3,2,20-40,10-15
605,605,2001-10-28,2001,7,False,DAL,17,3,ARI,ARI,-3.0,38.0,Texas Stadium,False,58.0,12.0,2001_07_ARI_DAL,2001,REG,7,Sunday,16:05,3,17,14,Home,outdoors,astroturf,2001102800,20,True,False,True,False,20,3,3,40-60,10-15
606,606,2001-10-28,2001,7,False,DEN,31,20,NE,DEN,-7.0,43.0,Sports Authority Field at Mile High,False,62.0,14.0,2001_07_NE_DEN,2001,REG,7,Sunday,16:15,20,31,11,Home,outdoors,grass,2001102807,51,True,False,False,True,51,3,3,60-80,10-15
607,607,2001-10-28,2001,7,False,DET,27,31,CIN,DET,-3.0,39.5,Pontiac Silverdome,False,72.0,0.0,2001_07_CIN_DET,2001,REG,7,Sunday,13:00,31,27,-4,Home,dome,astroturf,2001102802,58,False,True,True,False,58,1,4,60-80,0
608,608,2001-10-28,2001,7,False,PHI,10,20,OAK,PHI,-1.0,39.0,Veterans Stadium,False,46.0,15.0,2001_07_OAK_PHI,2001,REG,7,Sunday,16:15,20,10,-10,Home,outdoors,fieldturf,2001102810,30,False,True,True,False,30,3,2,40-60,10-15
609,609,2001-10-28,2001,7,False,SD,27,24,BUF,LAC,-7.5,39.0,Qualcomm Stadium,False,65.0,7.0,2001_07_BUF_SD,2001,REG,7,Sunday,16:15,24,27,3,Home,outdoors,grass,2001102801,51,True,False,False,False,51,2,3,60-80,5-10
610,610,2001-10-28,2001,7,False,SEA,20,24,MIA,MIA,-2.5,36.5,Husky Stadium,False,40.0,5.0,2001_07_MIA_SEA,2001,REG,7,Sunday,16:15,24,20,-4,Home,outdoors,fieldturf,2001102805,44,False,True,False,True,44,1,2,20-40,0-5
611,611,2001-10-28,2001,7,False,STL,31,34,NO,LAR,-12.0,48.5,Edward Jones Dome,False,72.0,0.0,2001_07_NO_STL,2001,REG,7,Sunday,13:00,34,31,-3,Home,dome,astroturf,2001102808,65,False,True,False,False,65,1,4,60-80,0
612,612,2001-10-28,2001,7,False,TB,41,14,MIN,TB,-3.0,38.5,Raymond James Stadium,False,59.0,11.0,2001_07_MIN_TB,2001,REG,7,Sunday,13:00,14,41,27,Home,outdoors,grass,2001102806,55,True,False,False,True,55,3,3,40-60,10-15
613,613,2001-10-28,2001,7,False,WAS,35,21,NYG,NYG,-7.5,33.5,FedEx Field,False,46.0,15.0,2001_07_NYG_WAS,2001,REG,7,Sunday,16:05,21,35,14,Home,outdoors,grass,2001102812,56,True,False,True,False,56,3,2,40-60,10-15
614,614,2001-10-29,2001,7,False,PIT,34,7,TEN,PIT,-3.0,36.0,Heinz Field,False,41.0,6.0,2001_07_TEN_PIT,2001,REG,7,Monday,09:00,7,34,27,Home,outdoors,grass,2001102900,41,True,False,False,True,41,2,2,40-60,5-10
615,615,2001-11-04,2001,8,False,ARI,7,21,PHI,PHI,-7.0,39.5,University of Phoenix Stadium,False,83.0,12.0,2001_08_PHI_ARI,2001,REG,8,Sunday,16:05,21,7,-14,Home,outdoors,grass,2001110409,28,False,True,False,True,28,3,4,80-100,10-15
616,616,2001-11-04,2001,8,False,ATL,10,24,NE,ATL,-3.0,42.5,Georgia Dome,False,72.0,0.0,2001_08_NE_ATL,2001,REG,8,Sunday,13:00,24,10,-14,Home,dome,astroturf,2001110408,34,False,True,True,False,34,1,4,60-80,0
617,617,2001-11-04,2001,8,False,BUF,14,30,IND,IND,-3.0,44.5,Ralph Wilson Stadium,False,48.0,14.0,2001_08_IND_BUF,2001,REG,8,Sunday,13:00,30,14,-16,Home,outdoors,astroturf,2001110405,44,False,True,False,True,44,3,2,40-60,10-15
618,618,2001-11-04,2001,8,False,CHI,27,21,CLE,CHI,-4.5,34.0,Soldier Field,False,53.0,8.0,2001_08_CLE_CHI,2001,REG,8,Sunday,16:15,21,27,6,Home,outdoors,grass,2001110402,48,True,False,False,True,48,2,3,40-60,5-10
619,619,2001-11-04,2001,8,False,GB,21,20,TB,GB,-5.0,37.0,Lambeau Field,False,46.0,10.0,2001_08_TB_GB,2001,REG,8,Sunday,13:00,20,21,1,Home,outdoors,grass,2001110411,41,True,False,False,True,41,2,2,40-60,5-10
620,620,2001-11-04,2001,8,False,MIA,23,6,CAR,MIA,-10.0,34.5,Sun Life Stadium,False,77.0,17.0,2001_08_CAR_MIA,2001,REG,8,Sunday,13:00,6,23,17,Home,outdoors,grass,2001110401,29,True,False,False,True,29,4,4,60-80,15-20
621,621,2001-11-04,2001,8,False,NO,9,16,NYJ,NO,-6.5,42.5,Louisiana Superdome,False,72.0,0.0,2001_08_NYJ_NO,2001,REG,8,Sunday,20:30,16,9,-7,Home,dome,astroturf,2001110412,25,False,True,True,False,25,1,4,60-80,0
622,622,2001-11-04,2001,8,False,NYG,27,24,DAL,NYG,-10.5,35.5,Giants Stadium,False,56.0,10.0,2001_08_DAL_NYG,2001,REG,8,Sunday,13:00,24,27,3,Home,outdoors,grass,2001110403,51,True,False,False,True,51,2,3,40-60,5-10
623,623,2001-11-04,2001,8,False,PIT,10,13,BAL,PIT,-2.0,33.0,Heinz Field,False,50.0,13.0,2001_08_BAL_PIT,2001,REG,8,Sunday,13:00,13,10,-3,Home,outdoors,grass,2001110400,23,False,True,True,False,23,3,2,40-60,10-15
624,624,2001-11-04,2001,8,False,SD,20,25,KC,LAC,-5.5,41.0,Qualcomm Stadium,False,65.0,10.0,2001_08_KC_SD,2001,REG,8,Sunday,16:15,25,20,-5,Home,outdoors,grass,2001110407,45,False,True,False,False,45,2,3,60-80,5-10
625,625,2001-11-04,2001,8,False,SF,21,13,DET,SF,-8.5,47.0,Candlestick Park,False,56.0,13.0,2001_08_DET_SF,2001,REG,8,Sunday,16:05,13,21,8,Home,outdoors,grass,2001110404,34,True,False,False,True,34,3,3,40-60,10-15
626,626,2001-11-04,2001,8,False,TEN,28,24,JAX,TEN,-3.0,37.5,Nissan Stadium,False,58.0,7.0,2001_08_JAX_TEN,2001,REG,8,Sunday,13:00,24,28,4,Home,outdoors,grass,2001110406,52,True,False,False,True,52,2,3,40-60,5-10
627,627,2001-11-04,2001,8,False,WAS,27,14,SEA,SEA,-2.5,37.0,FedEx Field,False,58.0,9.0,2001_08_SEA_WAS,2001,REG,8,Sunday,16:15,14,27,13,Home,outdoors,grass,2001110410,41,True,False,True,False,41,2,3,40-60,5-10
628,628,2001-11-05,2001,8,False,OAK,38,28,DEN,LVR,-5.5,45.5,Oakland Coliseum,False,56.0,8.0,2001_08_DEN_OAK,2001,REG,8,Monday,09:00,28,38,10,Home,outdoors,grass,2001110500,66,True,False,False,False,66,2,3,40-60,5-10
629,629,2001-11-11,2001,9,False,ARI,10,17,NYG,NYG,-5.5,37.5,University of Phoenix Stadium,False,73.0,6.0,2001_09_NYG_ARI,2001,REG,9,Sunday,16:15,17,10,-7,Home,outdoors,grass,2001111109,27,False,True,False,True,27,2,4,60-80,5-10
630,630,2001-11-11,2001,9,False,ATL,20,13,DAL,ATL,-6.0,37.0,Georgia Dome,False,72.0,0.0,2001_09_DAL_ATL,2001,REG,9,Sunday,13:00,13,20,7,Home,dome,astroturf,2001111103,33,True,False,False,True,33,1,4,60-80,0
631,631,2001-11-11,2001,9,False,CHI,12,20,GB,GB,-2.5,37.5,Soldier Field,False,44.0,10.0,2001_09_GB_CHI,2001,REG,9,Sunday,13:00,20,12,-8,Home,outdoors,grass,2001111104,32,False,True,False,True,32,2,2,40-60,5-10
632,632,2001-11-11,2001,9,False,CLE,12,15,PIT,PIT,-3.0,33.0,FirstEnergy Stadium,False,44.0,14.0,2001_09_PIT_CLE,2001,REG,9,Sunday,13:00,15,12,-3,Home,outdoors,grass,2001111110,27,False,True,False,True,27,3,2,40-60,10-15
633,633,2001-11-11,2001,9,False,DEN,26,16,SD,DEN,-5.5,45.0,Sports Authority Field at Mile High,False,44.0,10.0,2001_09_SD_DEN,2001,REG,9,Sunday,16:05,16,26,10,Home,outdoors,grass,2001111111,42,True,False,False,True,42,2,2,40-60,5-10
634,634,2001-11-11,2001,9,False,DET,17,20,TB,TB,-5.0,40.0,Pontiac Silverdome,False,72.0,0.0,2001_09_TB_DET,2001,REG,9,Sunday,13:00,20,17,-3,Home,dome,astroturf,2001111112,37,False,True,False,True,37,1,4,60-80,0
635,635,2001-11-11,2001,9,False,IND,24,27,MIA,IND,-3.0,44.0,RCA Dome,False,72.0,0.0,2001_09_MIA_IND,2001,REG,9,Sunday,13:00,27,24,-3,Home,dome,astroturf,2001111106,51,False,True,True,False,51,1,4,60-80,0
636,636,2001-11-11,2001,9,False,JAX,30,13,CIN,JAX,-4.0,39.5,EverBank Field,False,63.0,5.0,2001_09_CIN_JAX,2001,REG,9,Sunday,13:00,13,30,17,Home,outdoors,grass,2001111102,43,True,False,False,True,43,1,3,60-80,0-5
